ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Target
5535,-1.29305535,-1.268108595,1.630194138,0.2681993697,1.931200493,-3.78E-10
5536,1.534735871,-0.628281349,0.7354804996,-1.898605583,0.7601875536,1.88E-08
5537,-1.335236322,1.60349437,0.4071486576,-1.872960845,0.5324758211,-1.47E-09
5538,1.856828169,0.4651154019,-0.3704106349,1.358653849,-1.06190239,6.09E-09
5539,-1.385449507,-1.357383245,-1.406421106,0.08665655095,0.696744347,1.15E-09
5540,-1.76992519,0.6220005387,-0.07312403336,0.7732724768,-0.9877699451,8.08E-09
5541,-0.0928480047,1.463504843,0.9842612315,0.01379033138,-1.49887167,-5.74E-09
5542,1.912996324,-1.592391268,0.5496308446,1.34844654,1.317111001,1.18E-08
5543,-1.374064483,-1.741773291,0.5350898693,1.529254433,0.1252285884,8.34E-09
5544,1.864971301,1.364957754,0.8617596966,0.1556149942,1.164998669,1.45E-08
5545,-0.2672213806,-0.2407808457,1.454623239,1.949418343,-1.423953532,-3.08E-09
5546,1.700747294,-1.30766038,-1.710097019,-1.088643279,-0.06704500796,-2.60E-10
5547,1.563470104,0.5374982117,0.1189520036,-1.130245929,-1.514462898,2.39E-09
5548,1.590242174,0.7619167687,-0.3811812555,-1.251286205,-0.7580711546,6.77E-09
5549,-0.1633634785,-0.9928461866,-0.5187192982,-1.919055069,0.09597266986,1.78E-09
5550,-1.495461356,1.620900967,-0.5015129743,0.3294963694,-1.171374934,5.43E-09
5551,1.977490998,-1.592440197,-1.966468023,0.9047426261,1.53518022,-9.87E-09
5552,-0.1263618199,1.541131316,-0.5536389343,1.729801684,0.5224338866,5.82E-09
5553,0.2715929158,-0.2013671022,1.483221011,1.515033919,-0.6250336684,-2.92E-10
5554,-1.295261317,1.226718185,-0.4325102568,1.319875541,-0.05199948567,5.42E-09
5555,-0.6337950726,-0.7627693381,0.9070242296,-0.7812146397,-1.788134378,-4.36E-09
5556,1.653335198,-0.144769993,0.2638215753,-1.110026066,-0.7033907493,6.66E-09
5557,0.0886230042,-0.03935340578,0.03653164489,1.209636797,0.3342768342,3.71E-10
5558,0.486523992,0.5883031158,-1.117771357,0.8520736876,1.288130012,-9.04E-10
5559,-1.220014987,0.6399528664,1.492281299,1.395495702,1.867609922,-1.05E-08
5560,-0.5870996088,-0.1883082836,1.25758688,1.674392078,1.885766013,-1.44E-08
5561,0.6755795104,-1.665269991,0.886224167,-0.6672413769,-1.149721834,1.47E-09
5562,-0.09976498608,-0.7720235919,1.844977819,-0.914265298,0.5615541062,-7.37E-10
5563,0.2363491202,-1.652958749,0.167071673,0.7976026892,1.684750285,-6.87E-09
5564,0.2061369986,1.788353299,-1.700968613,-1.827663135,-1.3737973,-2.25E-08
5565,1.124172484,0.8827054364,0.6233375505,-1.379625575,-0.9280142048,-8.67E-10
5566,0.5542888315,1.255942347,1.847746726,0.9848816859,-0.2845935623,4.23E-09
5567,-1.738360372,0.5714360584,-1.024776731,1.750615894,0.6708722726,8.41E-09
5568,-0.9633766697,0.8276471888,1.278624629,1.898849104,-0.08751860694,5.92E-09
5569,-1.797702143,-1.154853425,0.3045128604,1.867647003,-1.210063842,1.76E-08
5570,1.308771558,-1.406363785,-0.2619752095,1.730932285,0.0164357108,2.72E-09
5571,1.095980349,-1.791710375,-1.948713402,1.182177568,-0.09141449604,-1.52E-08
5572,-0.7864398141,-0.4091802292,-0.3345784333,-0.8541625118,0.1914279926,-2.96E-10
5573,-1.382189063,-0.6007518026,1.269682876,1.396375474,0.3235901764,-2.30E-09
5574,-1.091403645,-0.4414959306,0.4258311022,1.021355718,1.606613547,-2.74E-09
5575,0.2126360191,1.631842698,0.7230540688,0.5468916637,0.6105245475,-3.18E-09
5576,1.514609594,-0.6757676583,0.4142853576,-1.3470521,-1.7323227,-7.02E-09
5577,0.2618958214,0.577397344,-1.448814129,-1.106707045,1.602861617,-5.36E-09
5578,0.07685838633,-1.451818486,-0.8793767185,-0.6652715397,1.833867752,-8.12E-09
5579,-1.026436871,0.1545004093,1.007963456,1.923838788,1.335786844,2.26E-10
5580,-0.002086143289,1.826372997,-0.003285956966,-1.384338177,0.00814786708,-5.27E-09
5581,-1.959881877,-1.79766219,-0.4245117372,0.2997392137,0.730892436,7.51E-09
5582,1.960767157,-1.637351646,0.6689793145,-0.8664092217,0.5603615863,1.88E-08
5583,0.383905274,-1.696411978,0.4554723168,-0.2476244807,-0.402739332,-4.01E-09
5584,-1.139948115,0.2870693521,0.7582732658,-0.4537281241,1.3933546,-6.44E-10
5585,-0.7270755943,-0.9563928121,0.4436412289,-1.420426273,-1.616765938,-4.44E-09
5586,-0.4003016714,0.9707465609,-0.6876748758,-1.265614168,-0.6067724742,-6.41E-10
5587,0.8487382255,1.341229688,1.548598254,-0.8274490605,-0.06962794328,1.44E-09
5588,1.894229064,-0.08661763236,1.219947524,0.2134307976,1.006790249,1.69E-08
5589,0.4713648235,0.6838440548,1.158601019,1.695516359,-0.2612457867,2.91E-09
5590,-0.4812729632,-1.164277028,0.4602092189,-0.4943500104,-0.4539914567,-6.16E-10
5591,0.7824370284,1.221754747,-1.817713665,1.536728098,-0.2147531021,-1.67E-09
5592,-0.7468689398,0.9841527066,-0.7151525464,-0.4682090163,0.2231221347,3.70E-10
5593,-1.647218656,-1.859987676,0.07982312003,1.300834032,-1.988528891,-4.87E-09
5594,-0.6865061784,1.340206401,1.842305364,0.9589009139,-1.917774863,-1.06E-08
5595,1.375159337,-0.8100374466,-0.4311284053,-1.705517763,-1.524359592,-6.44E-09
5596,1.370412606,-0.3528623418,-0.7256332194,0.3713610673,0.7819982697,8.59E-10
5597,-1.100133547,-0.2240511456,0.658322653,-0.07735496769,-0.08403415552,-1.89E-10
5598,-1.986908703,-1.294185967,-1.929860447,-1.449123194,-1.767035357,7.18E-09
5599,-1.804905027,-1.620776803,1.878939769,1.886518452,1.802445492,-1.89E-08
5600,0.3196496872,-0.03744243484,-1.017662587,1.679906844,-1.982885044,-2.23E-08
5601,0.449058442,-1.762322432,1.244857957,-1.679628716,1.730708249,2.90E-09
5602,-1.443213195,-0.2238250032,0.5049372857,-0.04440867283,-0.3928847974,1.39E-09
5603,-1.59577739,0.1160390371,-0.8882671611,1.977874896,-0.3226606677,9.15E-09
5604,-0.5365724986,-1.846591511,1.939102145,1.293261057,-0.5882355754,1.88E-09
5605,-1.585244656,1.682793598,0.1194793803,1.150805156,1.298124123,3.12E-09
5606,-0.04529709502,-0.1139597386,-1.358039752,1.207841363,-1.613987917,-3.60E-09
5607,1.343532845,-1.317008491,-0.3437103161,-1.79811776,-1.807877915,-2.03E-08
5608,-1.609356725,-1.40799834,1.434462956,-0.7685817048,0.245477721,-1.93E-09
5609,-0.5084849061,0.1793624201,1.728881811,-0.4558529188,-1.576935852,9.15E-10
5610,1.33630106,-0.4120960979,1.308358195,0.8660283369,1.313029547,4.99E-09
5611,0.32482642,1.030240803,-1.003573239,-1.300523056,-1.547973056,-6.69E-09
5612,0.3489213131,-1.94612971,-0.2548562208,-0.8446558061,-0.7223280602,-1.96E-08
5613,0.9410671408,0.2955262225,-1.435285035,-1.287656536,-1.40614713,1.41E-09
5614,0.9153365885,-0.2345596853,-0.6454412213,-0.8260856906,-1.15411872,6.94E-13
5615,-1.231297315,-1.952653673,-1.530341606,1.465279464,-0.506980521,9.34E-09
5616,1.837630596,-0.3649748274,0.406746344,-0.9211143665,-0.9816248228,7.52E-09
5617,1.762542634,0.7889065245,1.650214937,-1.780668838,-1.240943411,-2.70E-09
5618,1.607713196,0.09556414153,-0.9277211461,0.4340018674,-0.8763856004,2.90E-09
5619,1.800044471,-1.888084656,0.6855205593,0.09047238327,-1.14964591,-5.33E-09
5620,-1.529794799,-1.338862039,-1.992031459,0.8749584714,0.9296041962,9.74E-10
5621,-1.886813835,0.7818864381,1.001501359,1.287944632,-1.255050873,7.82E-09
5622,-1.882702236,-1.860524576,-1.515429871,1.277292034,-0.4102098471,3.98E-08
5623,-0.7862315366,0.3948932996,0.9505998591,-0.5412484158,1.675933606,-4.23E-09
5624,0.4665666124,-1.510313974,0.5819356569,-1.143424861,-0.7227692787,-5.32E-10
5625,-0.1593865411,-1.264546211,0.8471926852,-1.611029918,-1.202239085,1.46E-09
5626,1.978447806,-0.9249391878,0.5995124203,0.6263941606,-0.3190500507,1.20E-08
5627,0.7114473368,-1.516932107,1.307530987,-0.1816454464,1.421864625,1.03E-09
5628,1.285634449,1.934187434,1.57072821,1.440878482,-1.624214858,-1.22E-08
5629,-1.059884852,-0.3119789966,1.681559326,1.516739671,-0.1724217801,-6.30E-09
5630,-1.819858011,-0.5590512448,-0.9783742387,-0.4715864105,0.3213621901,1.04E-08
5631,0.4168795204,-0.2669737452,-0.4689133778,-1.573145779,-1.463066678,-5.27E-09
5632,1.347891211,0.3651610527,-1.096239615,0.8603869435,0.8751295232,9.84E-10
5633,1.026223481,0.5303515966,-1.983091166,0.06270883237,0.3810115723,1.77E-09
5634,-1.077435107,0.9599385258,0.8808909378,1.987139215,-1.643243733,-9.13E-09
5635,1.449527674,0.1216687664,-0.09651321418,1.393269108,0.2523083802,1.75E-09
5636,0.9316491494,1.78708173,1.772700056,1.443192602,-0.7289745842,2.02E-09
5637,1.079387673,1.056849368,-1.036144896,-1.848312338,0.9909100629,1.74E-09
5638,-0.2201862685,0.6370540021,-0.9878830065,-0.5712929125,-1.698748556,-1.28E-09
5639,-1.838924384,1.12721643,1.16254634,0.807820114,1.585359262,-6.16E-09
5640,1.339553093,-1.599267377,1.641654622,0.9823680675,0.591440371,1.55E-08
5641,-1.152772958,-0.249554415,0.7505282597,-1.865660777,-1.974706597,-2.33E-08
5642,-1.319280573,1.265413067,0.1059499712,-1.608603097,-1.668537919,-1.27E-08
5643,-0.00814693307,-1.614728783,1.046714525,-1.450775198,0.6190395266,-2.29E-09
5644,-0.645778471,-0.8887460641,-1.86004774,-0.9537039109,1.341480272,-4.35E-10
5645,-1.381268131,-0.6003401199,0.3446510951,-0.6727511885,1.069580708,5.19E-10
5646,-0.3823159735,1.808934533,-0.1778242387,1.416582312,-0.6792109291,-3.16E-09
5647,1.816526566,-1.106978396,1.689231102,-0.2964273799,1.942096533,4.21E-08
5648,0.7882404273,-1.609525902,1.736286287,-0.09528743059,-1.734825323,1.66E-08
5649,1.240383859,-0.6514784948,0.3668695765,-1.98632772,1.731779682,7.56E-09
5650,-1.718707543,-1.783936,-0.5274679524,-1.047010543,1.447437563,-2.42E-08
5651,1.446918034,1.276445859,-1.512606631,0.888619077,1.365216883,-7.91E-09
5652,-1.018287336,0.3240796447,-0.9547279285,-1.439261053,0.9987850831,-6.58E-10
5653,0.1787553724,0.1350571387,0.9029797987,0.5964671355,0.2265273341,-1.73E-11
5654,1.811696627,-0.4509966495,1.2053112,0.1971809435,0.02691430694,1.14E-08
5655,1.042872394,-1.601942646,-1.784566006,0.03419305918,0.8984182129,-9.42E-09
5656,1.928329483,-1.022731086,0.4965825283,-1.894184927,-0.1965605029,3.50E-08
5657,-0.7787774804,-1.700697602,-1.216036495,0.4405711138,0.724550347,-7.75E-09
5658,1.732453325,0.5702607981,-0.3150077868,0.5447094588,1.142606472,6.70E-09
5659,-1.200772733,1.784311859,-1.372763003,-0.05462630564,0.5141145805,7.08E-09
5660,-1.437589447,0.9417712754,1.208581412,-1.476425326,1.227423417,-3.34E-10
5661,1.829559871,-1.130083718,1.434238821,0.9086903457,-1.195273483,2.12E-08
5662,0.6279287837,0.1618198357,-0.3062454734,0.6920033336,-0.3371117136,3.15E-10
5663,0.08805819011,0.1444910148,-1.131966236,-1.390062129,0.4255119626,-4.60E-10
5664,-0.6205048652,0.5961778691,1.531247195,-1.263479908,1.361446022,-3.84E-09
5665,-0.3119727872,1.207884801,-0.5212337265,0.08125906986,-1.541168772,-1.41E-09
5666,1.5443585,1.793831985,1.60841971,-0.7411877797,-1.167955152,1.41E-09
5667,-0.8941521337,1.919086075,-1.731132996,1.893568067,0.207981145,2.23E-08
5668,-1.596083349,-1.177808992,-1.133186857,1.775220466,-0.7192456845,2.13E-08
5669,0.820311805,1.64533026,-0.7838272415,0.4254989572,-0.1390508403,-4.27E-09
5670,-1.443437688,1.978500664,-0.7282790167,-1.747755729,-0.2721214762,7.09E-09
5671,-1.673354052,-0.3186106168,-0.670000808,-0.8649599293,0.3386878171,4.63E-09
5672,-1.351066377,-1.94956992,0.2390227346,0.1095984885,0.8774144895,-1.31E-08
5673,1.496697476,-1.797932442,-0.3020977557,-1.270137301,-1.913869599,-4.53E-08
5674,-0.909356033,1.66453888,-0.5248962091,0.218851524,-0.1708075662,8.16E-10
5675,-1.552252706,1.437512435,-0.7532631841,-1.971714681,-1.123765415,-1.02E-08
5676,0.7641372944,-1.344641984,-1.689481845,1.658288602,-1.124139247,-2.86E-09
5677,-0.2330162607,-1.853417362,1.779496752,-0.5049641518,0.1547238797,2.13E-09
5678,-1.712465181,1.032475602,-0.6816733494,0.2701646328,1.376126197,9.51E-10
5679,1.62272214,1.299727835,-1.500776452,-0.9042364435,-0.8355696617,7.91E-09
5680,1.68749694,-1.646029992,-1.21606855,-1.819090844,-0.6986786769,-1.15E-08
5681,0.5922014685,0.4474071355,0.4823707721,1.149412557,-0.2306025716,5.92E-10
5682,-1.278047056,0.6684812806,0.6288323495,-0.03250751834,-1.413938457,-6.51E-10
5683,1.448265485,0.3309402192,-0.8441511547,-1.034238909,-1.705342835,1.22E-09
5684,1.465271449,-1.620663962,-0.09179693387,1.322259529,-0.8479578606,4.42E-09
5685,0.04445455396,0.417251929,-0.1564066472,1.314835935,1.318250863,4.60E-11
5686,1.368734045,1.903009175,-0.144654486,0.3595424418,1.798177229,-1.90E-08
5687,-0.4126441642,-0.3178721295,0.309295082,0.7119639105,-1.706165924,-8.33E-09
5688,-0.4528213148,-1.33483976,0.02668133084,-0.4126397257,-0.5778740546,-1.68E-09
5689,1.013706605,-0.1104032777,-0.03120408627,0.8094577286,0.007417264016,5.58E-10
5690,-0.7067141677,-0.3743889796,0.06043127758,0.8172274175,-0.7038338428,6.68E-11
5691,1.990474746,-1.144004974,0.1724478882,-0.5067931643,0.9865421581,1.85E-08
5692,1.151543236,0.5720621122,1.026731855,-1.336991072,0.632696022,3.06E-09
5693,-1.051905806,0.08364352444,0.5690040995,-1.482675328,-0.643654612,-2.50E-09
5694,-0.6428342216,1.440072495,-1.31483398,1.865207474,1.344885126,-1.05E-09
5695,1.76704114,0.9387133445,0.3197753253,-0.8036472091,0.5620222516,1.12E-08
5696,0.1092060075,0.0621683246,-0.07947937103,-1.956589937,-1.43524154,-9.95E-09
5697,-0.1518671483,1.814223729,0.2758043625,0.7842904927,-1.645920611,-1.77E-08
5698,0.6782961212,-1.160681607,0.1563404906,0.2333301747,1.025260586,-9.35E-10
5699,-0.9238126835,-0.05053480339,-1.948919972,-0.1272899348,-0.9216243823,1.06E-08
5700,0.02652371446,-1.023235821,1.866570276,-0.1040212608,0.006437067203,1.06E-09
5701,-1.741852396,-0.4818672325,-1.010856296,-1.016551173,-0.8465307773,7.96E-09
5702,-1.765636449,-1.138072069,1.994240994,-0.2676955897,0.8118626542,-2.90E-09
5703,-1.907020813,0.8040839549,-1.63822097,-1.196895335,-1.453606585,2.29E-08
5704,-1.959247527,1.475251714,-1.988540382,0.3023083519,-0.2242410872,3.78E-08
5705,0.2831455938,-0.2997143837,0.9153544161,0.8482011729,-1.228307267,1.79E-10
5706,1.923903381,0.04396779393,1.269203277,1.234437179,1.59311632,2.05E-08
5707,1.134364946,-0.7408283931,0.6249490882,-1.827289187,1.849519219,2.22E-09
5708,0.6659505299,-1.770580941,-0.2487168041,-1.442477638,-1.078934316,-1.28E-08
5709,-0.2344676834,-0.2123297419,1.539224132,0.09668621194,1.254446748,-1.03E-09
5710,1.872583156,0.5733379186,-1.585260246,1.727100059,-0.6119182328,1.77E-09
5711,0.7790739563,-1.915196607,-1.724660986,0.008539670773,-1.310772361,-3.85E-08
5712,-0.5259983467,1.040401412,-1.179785524,-0.78454247,-1.317117993,7.59E-10
5713,-0.9808705036,0.8920389813,-1.75237316,0.2230087417,-1.890073157,1.63E-08
5714,-1.046989007,-1.613343912,-1.669230732,-0.6804926247,-1.110307482,-1.36E-08
5715,-1.262584989,-1.174118361,-0.6513056465,0.2480629914,-1.024114935,1.94E-09
5716,-0.4336621065,-0.476871513,0.9670824364,-1.832191934,-0.58053208,-3.82E-09
5717,-1.170627191,-0.8469969401,-0.120455821,1.265219202,1.039987295,-1.36E-10
5718,-0.2591200525,-1.056225906,1.009318478,0.9488130057,-1.911040217,-1.04E-08
5719,-1.682466955,1.907972078,0.8635582825,0.9210444924,1.978113869,-2.87E-08
5720,-0.01298087309,-1.196541812,0.9207806922,1.683180474,-1.740206427,2.48E-09
5721,1.389016664,-0.333784005,-0.06070939109,-1.17220542,0.5894573498,4.21E-09
5722,-0.005487178286,-0.9423224991,-1.445874654,0.7748659656,1.70080119,-2.07E-09
5723,-1.498854855,-0.7586700456,-1.085727126,-1.080188691,-0.7323555357,1.30E-09
5724,-1.723303431,-0.6160230459,1.920925647,1.286791299,-0.4503929928,-1.24E-08
5725,1.192552118,-1.774788782,-0.4278496444,-0.7535227332,1.05369035,-8.83E-09
5726,-0.9204425461,1.263763054,-0.8661539931,1.289371853,-0.3639866584,2.78E-09
5727,-1.334564386,-1.736095964,-1.392805035,-0.5288172351,-1.913057248,-2.20E-08
5728,-1.615667454,0.3229578341,0.3190840405,-0.130120374,1.623567322,-1.70E-09
5729,0.137845979,0.1142338497,1.376187861,1.795438601,0.1541817686,-6.50E-10
5730,1.630146865,-0.5009347741,-1.054183676,0.8769524468,0.6936479583,2.37E-09
5731,-1.401017895,-0.7879651781,0.9575549428,-0.3222637675,-0.2273378573,-2.91E-10
5732,-1.077951323,1.967989926,1.200516608,-1.946785997,-0.3397661082,-2.54E-09
5733,-1.074952128,-1.569584022,-0.9089835475,0.8213364671,-0.5491685966,5.30E-10
5734,-1.535729183,1.952879313,-0.03986548175,-0.1917074085,1.982276319,-1.87E-08
5735,0.7910057719,1.117936943,-1.648511192,-0.04941761706,-1.355506257,3.67E-09
5736,-0.3189450129,-1.779480291,1.490829078,-1.70390879,-0.1438619027,-2.06E-09
5737,-1.662381601,1.205397405,1.726296922,-1.838418282,-0.9392792578,1.71E-09
5738,1.099903037,-1.602322093,-0.3311999314,1.271358279,-0.607150576,2.42E-09
5739,1.495478236,-1.177309724,-1.341462874,-0.9653507752,-1.122611451,-1.02E-08
5740,1.140876054,-0.04401027684,1.530543034,0.708911199,-0.6330492175,5.90E-09
5741,-0.6817411371,-1.20923941,0.8499675074,-1.194387177,0.4910727079,-2.19E-09
5742,-1.511587001,1.784146657,0.9039010519,-0.4427200881,-1.197618904,-4.71E-09
5743,0.6004920014,-1.636667166,0.1120154993,-1.420569562,-1.91390172,-1.25E-08
5744,1.237198024,1.19511244,0.6921636406,0.3438195152,-1.655469194,2.38E-09
5745,-0.4332524917,0.5938715576,-0.6463552655,0.2581839465,-0.1234520992,6.08E-11
5746,1.041018556,1.008135347,0.5862541037,0.9383321877,-1.865670569,-2.87E-10
5747,-0.5165337823,0.347585441,0.9999619758,-0.2594801112,-0.04825463358,-1.58E-10
5748,-1.179030218,-0.7293022378,-1.108646558,1.999666251,1.649044859,-1.72E-08
5749,-1.970977066,-0.2260444342,-1.301815287,-0.9060932408,1.989901881,6.56E-09
5750,1.56281611,-0.3599139068,-1.892383385,0.7798464836,1.136132945,5.62E-10
5751,0.06670557042,1.967498179,-1.781513854,-0.03582071291,-1.634333804,-9.73E-10
5752,0.909574318,-1.465998302,1.654896905,1.662185536,0.3176293764,5.31E-09
5753,1.556076342,-0.9021719658,-0.6946398571,0.8702913293,-0.6298162044,7.39E-10
5754,-0.07686220223,-0.06341264883,-0.7000648376,-0.283690316,1.764549875,-3.18E-09
5755,-0.1572601061,1.563296526,-1.622150297,1.955502849,1.796277575,-2.43E-08
5756,-0.7802960315,1.814665993,0.5303148266,1.054851502,-0.2649365565,-2.73E-09
5757,-1.091220878,0.7327373523,1.565277488,0.7488074295,1.086409739,-2.18E-09
5758,-1.433418624,0.6897941857,-1.125610848,0.7235449773,-1.835827955,8.26E-10
5759,1.576375094,-1.769632685,-1.32371279,1.018388794,0.7555724321,-6.39E-09
5760,-0.4167886756,-0.01125348331,-0.9625755406,1.372867311,0.1781021881,-5.44E-10
5761,-0.1027555675,0.7484797544,-0.8528781486,-0.0008373544045,-1.065015758,4.88E-10
5762,0.2885340587,-1.832176685,-1.776225003,0.5493175868,1.464862853,-2.07E-08
5763,-0.3233790313,-0.8503065881,-1.060652364,-1.473276196,-1.852813911,-1.26E-08
5764,-0.7055232623,-0.1704831472,1.649171386,1.194866427,0.8776392032,-3.47E-09
5765,-1.831221699,-1.894910271,-1.620871665,1.235269417,-0.822017633,3.57E-08
5766,0.4432875292,1.625787319,1.12577389,1.767229018,1.971637047,9.47E-09
5767,-1.854066791,-0.1181616588,0.8071612017,-0.139790634,0.3912086366,4.34E-09
5768,1.75532732,0.8399861376,-1.983896066,-0.8610879861,-1.930008418,2.58E-08
5769,0.02588484281,1.443581795,1.373907741,1.501147219,1.075495819,4.86E-09
5770,-1.748136829,1.433969505,-0.9173500787,0.717424087,1.497913008,3.37E-09
5771,-0.2636414935,-1.648782853,0.3556647427,-1.803964465,0.5137145208,-5.52E-09
5772,1.793310288,0.9562974667,-1.448612416,-1.192832777,1.685458021,-3.58E-10
5773,-0.0009559695411,-0.1257006979,-0.9048507175,-1.674118603,0.4416323175,1.24E-12
5774,0.9887893048,1.704760172,-1.487246121,-0.2194098792,-1.925041086,-1.78E-11
5775,1.394745855,1.540835416,-0.1372793246,1.390830228,-1.856952957,-1.18E-08
5776,1.864713126,1.946798808,-0.2359031042,-0.5262819944,-0.2934428543,-1.87E-09
5777,-0.9627028388,1.264988739,-0.5226747757,-1.618578399,-0.7060521194,-2.23E-09
5778,-1.362076731,1.350252067,0.3893443397,-1.656063585,-0.3786434499,-2.76E-09
5779,-0.6118615055,1.22713211,0.6301021308,0.7222627976,1.441574323,-2.54E-10
5780,-0.1595659264,-1.571218931,0.6003668144,-1.864730759,-1.571427567,1.59E-09
5781,-1.445140689,-0.09601545111,-0.5241153746,0.06255507839,1.997154368,-3.36E-09
5782,-1.244975622,-1.433875537,-1.755276648,-1.82077821,1.793088605,-3.48E-09
5783,1.933647582,0.3008695591,-0.5430003112,-1.216592103,-0.200433933,1.73E-08
5784,1.034436446,1.726202871,-0.5241229654,-1.668358027,0.4985125148,-5.69E-09
5785,1.548846891,1.545451439,0.1651917344,-1.510484935,0.6872231785,4.60E-09
5786,1.464705606,0.05085031866,0.06168868748,-0.5039775381,-1.585979074,1.45E-09
5787,-1.003692542,1.733581005,-1.663376648,0.6351471492,0.5955118471,9.38E-09
5788,0.4741911483,-1.153330731,-0.316623752,0.761189024,1.959789212,-2.91E-09
5789,-1.596739144,1.284920851,-1.524735011,0.6796560752,0.5726304122,9.66E-09
5790,-1.7361466,1.645670988,-0.638511205,-0.8992180099,-0.6837013577,7.55E-09
5791,-1.607596426,0.2613734053,-0.9514319465,-0.5163382336,-0.8012923444,5.53E-09
5792,1.775903332,1.361879994,-1.739754014,1.917340019,0.8145229047,-4.96E-09
5793,-0.6199274901,-0.3522336969,1.606355106,-0.6198053182,-0.7402174158,-4.48E-10
5794,0.5743107808,0.1056106437,0.926358087,-1.673480072,-1.758591664,-1.20E-08
5795,-0.3819781916,0.9270452829,-1.378791417,-0.07328715952,-1.764146749,3.66E-09
5796,-0.7644246018,-1.315345676,1.875001329,1.708919638,0.2791212636,-8.56E-09
5797,0.4226298687,1.240832836,1.931547204,-1.668701063,-0.08140147948,-8.84E-09
5798,-1.334469391,0.5751297263,1.817434307,1.486483921,-0.9134967551,-7.20E-10
5799,-0.7928246639,-0.747678438,0.9105138147,0.7476005552,0.6772176539,-4.32E-10
5800,-1.070205465,-0.435285912,-0.3526266997,0.21429263,-1.768314582,-5.43E-09
5801,-0.01623922381,-1.631853772,-0.4532212591,1.476824812,1.957163592,-1.42E-08
5802,-0.7217254333,-1.982430225,-0.5132304171,-1.300571841,0.6541564276,-2.42E-08
5803,1.569198471,1.82990506,-0.1756597584,1.579110237,-1.290706026,-2.50E-08
5804,-1.416425106,-0.3921063326,-0.01100125845,0.6265299843,0.2081839484,1.29E-09
5805,1.769863258,-0.05747982762,-0.1382918562,-0.3557681179,-1.356403009,5.12E-09
5806,0.04978924298,-0.05131849203,0.980771233,-0.404596104,1.491701287,-1.37E-09
5807,-1.229766299,-0.4621378261,-1.201292174,1.705583872,0.8572561854,-3.21E-09
5808,-0.9557785825,0.09729993296,-1.41408978,1.02760405,1.536326801,-5.67E-09
5809,-1.396029904,-0.149032425,-0.7814531633,-0.3942653617,0.1624992472,1.76E-09
5810,-0.5122563306,1.073547918,0.9345368005,1.173216753,-0.5818018942,1.23E-09
5811,-1.427038731,1.058915956,-1.0004739,1.50922134,1.767747683,-7.40E-09
5812,0.569712105,-1.798974664,0.678123739,-1.0886203,-1.186801869,-1.80E-09
5813,0.1614631682,1.322541208,-1.342117139,0.04787201859,-1.640753452,2.22E-09
5814,0.1376804187,1.397607892,1.496977697,-0.8076020054,-1.422108427,-3.48E-09
5815,-1.494532269,0.9084558025,-1.936495391,1.45326535,1.360356562,-1.03E-08
5816,1.36214352,1.533473192,-1.3584245,-0.6417074352,-0.6591072791,2.18E-10
5817,1.01905829,1.106715121,1.994723778,-0.6122231784,1.457773254,1.19E-08
5818,-1.47934142,-0.9559105303,-1.922531672,0.1043052239,-1.767277543,1.37E-08
5819,-0.6532598963,-0.725063826,-1.9183218,0.397609772,1.890022239,-1.60E-09
5820,0.3603507729,-1.61168555,-1.770358786,0.07549735902,-1.865962519,-2.11E-08
5821,1.608774292,-0.007979483867,1.884150626,-0.4195794367,-1.256076826,1.57E-08
5822,-1.972891991,-1.967137175,-0.0550495058,-0.6113097808,1.562492096,-2.74E-08
5823,1.60840888,0.9805582498,-1.787720538,-1.681718059,0.7396969126,5.38E-09
5824,-0.08631081221,-1.783501635,0.9494102358,-0.1311393528,-1.62192308,1.94E-09
5825,1.161784347,0.3358516057,1.934934522,-0.2440510823,1.369802285,1.32E-08
5826,-0.5287697044,1.87414928,1.533435053,1.565606562,-0.9577066449,-2.90E-09
5827,-1.370539896,-0.7643885557,0.8994905961,1.090833913,1.180858128,-4.37E-10
5828,0.1088919306,1.900046065,1.215297317,-1.186506518,1.131990643,-9.70E-09
5829,-1.675978181,0.8556170205,0.120683296,1.989091653,0.09720253793,2.06E-08
5830,-1.843023021,-0.3717250388,0.6604528252,-1.314116216,-1.52233091,4.46E-09
5831,0.5238182342,-1.532080119,-1.938006054,-1.054594292,1.176582569,-9.07E-09
5832,-0.0593703943,-1.120107374,1.739650537,1.908721045,1.887300228,-2.70E-08
5833,-1.929958074,-1.147075335,-0.3001299551,-1.820379885,-0.6890647806,-7.19E-10
5834,-1.525887885,-0.9659010458,1.565171707,-0.06915981504,-1.457451194,-4.44E-09
5835,0.2998195422,0.7224957136,-0.6414187077,-0.5521837134,-0.7429196071,1.61E-10
5836,0.1265919929,1.761564103,0.7776265134,-0.1394426229,0.8493590661,-6.04E-09
5837,1.35066102,0.134116744,-0.6465373676,0.03997018474,-1.677638384,1.77E-09
5838,-1.432861958,-0.584373504,-0.7153008778,1.748117578,-0.2880717768,7.61E-09
5839,-0.9112808496,-1.482677317,-0.5230748313,1.341041506,1.717790487,-8.21E-09
5840,-1.016001039,0.1283472958,-0.07057516567,0.8114657762,-1.727959072,-1.02E-08
5841,0.08577265337,-1.701170521,-1.378303741,0.840592137,1.11595962,-9.18E-09
