ID,Feature_1,Feature_2,Feature_3,Feature_4,Feature_5,Feature_6
9515,55.90734155,-40.30680955,-64.74614585,-51.24641412,-29.27935661,-2.280285468
9516,-60.37860009,60.09250492,15.68504971,38.36037191,-68.47775438,65.03702804
9517,-21.74822273,65.30945412,34.17586918,5.106535125,-46.26141523,-45.08303981
9518,8.641219689,35.18220784,-52.85809365,-3.618882333,1.466467177,-65.40944268
9519,48.72703898,-51.65818049,-57.4413523,-47.61757112,-20.64842026,-1.403642924
9520,18.28994663,-36.13030056,-72.52227534,68.85951605,71.61667529,35.93904015
9521,-35.17886584,-63.11632947,20.1995815,-20.99483768,-53.18063459,4.830934292
9522,-16.82681586,63.17424451,37.77283531,16.15132862,-52.64492836,-57.54094274
9523,21.7310764,-63.13271328,-64.69112054,66.29601047,68.88577603,46.88184021
9524,56.99940545,-58.82315048,-38.61704448,-51.04541626,-35.37254806,0.5337344486
9525,-14.43184576,72.63138696,35.77596145,10.74001748,-50.16516154,-39.99193237
9526,-22.39252419,-71.31973732,27.37585489,-5.896619511,-66.28033455,4.150945888
9527,-9.212458065,40.65972226,-37.40203283,-0.5181950607,28.06964714,-65.81739898
9528,16.27139949,-53.20399286,-55.63234434,70.72357004,73.61865925,45.75743031
9529,13.67761203,-34.00718242,-66.33276512,75.15491496,66.32698792,49.8333488
9530,47.05616391,-54.11382815,-43.48994597,-44.14510456,-23.75048738,4.155142745
9531,54.45467815,-41.66584139,-54.67871979,-44.94250139,-21.47458497,0.6849230787
9532,43.61696136,-48.68851656,-43.71376631,-52.99672317,-27.53017203,-1.976915893
9533,-5.354937843,42.07184296,-58.80400679,4.111415507,12.24247869,-71.15035548
9534,-15.77770033,-31.95695536,15.15833906,-37.1268876,-38.97160676,-24.16205225
9535,-68.30927427,52.41116744,21.46637028,25.41641247,-76.69181603,72.67351175
9536,24.49271327,-46.17261741,-78.67735366,67.75844302,66.2051435,50.92406972
9537,-56.99244795,53.65870826,21.54176785,33.21073754,-81.35240544,71.21595602
9538,-21.20679222,-59.51159778,35.11122717,1.363799324,-60.59735742,-2.73224621
9539,61.19653077,-44.93140273,-40.51908611,-44.68707851,-32.51718711,7.300598957
9540,61.61765484,-49.13090446,-50.06795874,-50.81164395,-17.7280458,7.821268407
9541,-37.0200289,-64.18300023,30.03856039,-22.23643794,-63.69092826,4.967191161
9542,72.59972432,-38.60152108,-49.7755078,-49.8415694,-27.35333489,3.514507562
9543,-76.31816998,54.61131397,15.93730417,32.19424736,-67.54619087,75.11691852
9544,22.48896259,-48.35773554,-54.85940931,82.3268904,60.47314296,59.08911984
9545,-33.6533845,-64.65547356,42.19764693,-15.72067209,-48.77699512,-2.647744079
9546,10.94091428,58.48965995,-45.60700252,1.778611444,13.43686701,-61.46988698
9547,-71.36319798,54.76405801,24.44820601,27.18212361,-71.76195834,67.56610614
9548,-29.9497756,80.97340355,39.40307965,24.71143406,-46.85344819,-53.05811467
9549,-5.096724155,39.69666994,-35.33673862,9.29886898,10.08962116,-71.68676099
9550,-37.51380299,-54.84143241,12.84721363,-7.85455237,-54.25901503,10.00097323
9551,-4.248736241,-29.52708563,16.14587768,-66.27380388,-32.74070958,-17.80942109
9552,45.70989939,-43.17549614,-54.96849561,-45.11707199,-38.98819568,0.05332758336
9553,-36.46879471,-64.48826792,27.44156236,-0.1699111614,-60.98456066,-10.98546513
9554,3.388475487,-32.10183201,2.278941931,-66.51451282,-30.14838379,-22.74275564
9555,-70.99167048,62.24013947,20.57188412,25.88134122,-80.57581596,75.50319103
9556,-20.17623675,77.88268145,35.09062142,25.6514433,-49.1873319,-69.44634916
9557,56.18636062,-35.63413178,-45.85803687,-56.96567241,-40.7306273,8.92802279
9558,62.29304418,-52.62763611,-54.40981668,-56.63108667,-37.40075281,4.127479539
9559,-7.797817218,52.10353612,-40.82885939,8.97623113,-2.791741269,-51.96088254
9560,-80.92878363,60.84951761,9.631912674,22.37105801,-70.09263335,65.33548418
9561,-24.04168746,-34.6704861,12.64795115,-54.34981138,-26.80060793,-26.22401003
9562,17.93225598,-44.57235247,-80.18141941,76.02463918,71.864463,51.40667231
9563,-13.65857598,68.95885824,32.26439063,20.49766577,-52.7953668,-52.55891279
9564,-9.203351373,-36.11706589,25.10741797,-69.31183437,-22.69382191,-19.22128124
9565,-9.448234797,41.81898119,-41.65843348,-5.855534048,10.14554138,-67.99237689
9566,34.78278729,-38.82098562,-52.00361966,-47.2798112,-36.92163368,-1.383310822
9567,-5.165333757,73.09583764,29.12185503,6.995232892,-44.20168328,-60.23893574
9568,-15.00864174,71.43769187,29.47981226,21.75525054,-42.59602117,-46.41091667
9569,-7.34563541,45.41639683,-52.22466114,-2.429824686,23.5424164,-78.76031106
9570,-17.31614043,-29.88390656,28.67029,-58.3058698,-30.45495615,-25.89706267
9571,-2.757696718,33.34666043,-36.92174383,-2.392717271,9.328044138,-76.85786841
9572,-20.22493525,-37.74933279,11.6316927,-37.97900054,-29.81476889,-22.28425822
9573,-13.96229311,77.06170237,35.56513241,21.37457847,-57.07608322,-54.77980541
9574,-66.51135428,60.26402722,13.51115561,26.88212438,-87.8748063,77.76069325
9575,-28.76522161,-66.48621156,22.4262154,-9.474603562,-56.92947601,6.24158905
9576,49.32685884,-39.91464285,-45.69207662,-49.57323014,-33.50880233,1.399443337
9577,-10.92269821,38.9964702,-39.09696016,5.353526363,13.93572557,-72.26726765
9578,4.744244522,-39.05609657,16.77682311,-56.30041166,-43.81280408,-17.17822145
9579,19.85848919,-54.02136862,-64.58505935,73.67107447,67.77354744,56.94375527
9580,-45.06101018,-61.39464408,29.74066608,-14.97092229,-81.61442016,0.79298136
9581,-9.875554203,80.17611716,24.45691533,17.48655568,-58.41116406,-54.71460167
9582,62.33104448,-39.8241366,-48.97962462,-45.60610819,-35.79009363,5.781618672
9583,-4.374037514,47.93926291,-51.02913254,1.519701208,11.63098968,-70.36696199
9584,-25.65875646,58.76514327,40.05798539,22.98450767,-38.13212743,-63.29518261
9585,-3.766688788,-31.12947989,11.74011962,-54.29844995,-36.19079506,-17.09865275
9586,56.43174437,-56.35139787,-48.04807581,-56.5621807,-30.12070556,16.57714139
9587,-5.096774283,-37.64201379,21.95911397,-65.781302,-34.25089333,-28.52191291
9588,-18.39003398,64.50915748,44.09239344,4.531098233,-56.8855823,-50.33636074
9589,-0.6443279741,-30.13650883,24.14070174,-42.81339557,-31.42670692,-28.3439272
9590,57.85137635,-47.96210373,-52.14271317,-49.51283398,-31.10394161,11.90481396
9591,-24.68201018,72.60132162,37.8529152,26.29678742,-53.26488782,-65.2601528
9592,48.05887177,-45.54557419,-46.80120929,-57.44143257,-22.28373289,2.87593113
9593,-10.35822808,45.90804689,-35.58926116,7.963504942,18.46395864,-58.51007871
9594,50.93663481,-43.92110718,-55.24799512,-65.52226301,-31.92465159,-5.534608196
9595,-32.40218284,-64.13239513,23.79505581,-19.37378611,-45.87615715,-12.12883406
9596,14.89137759,-51.08966799,-65.39050869,69.29513529,69.23648411,47.94342609
9597,-27.64670495,80.90871386,29.4227219,19.66215005,-55.2734587,-48.75453185
9598,0.4094687021,56.76765412,-49.51869309,-7.92168778,10.1837777,-72.01762316
9599,15.67088308,-44.18005175,-73.58740287,67.46893523,75.21938917,47.53541964
9600,-11.49873826,-44.68771132,19.09821314,-56.47621589,-29.55824052,-23.12349136
9601,53.03191781,-45.87592973,-41.93649998,-51.96526992,-30.70514758,12.0026951
9602,-21.53406864,-48.6288931,27.00230303,-11.365187,-54.30279292,6.523049416
9603,48.51462447,-45.9116736,-45.57716545,-42.84968644,-14.66209877,15.98484954
9604,11.33286699,-44.93174813,-61.02857794,67.83290646,80.34551505,49.37146827
9605,-7.327665672,46.25824286,-37.28681131,18.1330441,9.012519211,-66.67360315
9606,-29.75991111,-58.68998711,28.42582368,-20.96578099,-70.68689852,-2.638749465
9607,-13.52767467,-27.30652753,25.91112156,-50.23045716,-33.50353671,-23.57439381
9608,54.00796214,-38.14234083,-62.39426888,-49.39496597,-27.12104196,5.837907289
9609,-4.478079143,-29.72566762,19.18065968,-51.71693744,-38.21042206,-30.8660927
9610,22.62094826,-39.91089293,-68.62933219,47.45415679,69.78216096,32.701728
9611,1.836347861,49.85040219,-49.77747678,4.266674804,14.40143058,-59.21339121
9612,-63.46308275,40.8081375,21.19982145,37.38179829,-80.29107491,72.8304952
9613,-15.59413871,46.17182905,-42.13094335,16.73587326,20.92219204,-69.89803195
9614,-72.28875173,63.08245125,14.42887794,36.22506219,-78.4034774,77.99180198
9615,14.07489975,38.96350266,-52.26490063,19.87022217,22.16279213,-67.47402759
9616,-4.415791081,44.06785813,-51.55226627,11.90442385,7.917891669,-70.35467793
9617,-13.0006637,-30.28536721,17.42580912,-51.65646275,-30.22578311,-16.60571576
9618,-9.719131923,37.88788901,-31.70543691,11.45239004,19.48123841,-75.55770847
9619,-8.383646866,46.99486416,-42.04961068,7.185729756,12.51373093,-63.57232543
9620,-0.8657078814,-31.55120826,10.14840367,-45.6104214,-29.27490612,-24.54041939
9621,-11.31585938,70.15546105,29.82397886,20.10761883,-51.5894004,-70.62807748
9622,7.628136097,48.18342448,-47.3190042,9.874727505,14.98867527,-76.64171528
9623,-33.36514574,-57.72354486,36.05140974,-19.29712505,-76.14276358,1.402648334
9624,-8.150583971,-28.38082629,16.75306855,-49.98024532,-36.80881815,-19.80794883
9625,-65.87563106,65.91821337,7.924158957,30.2679927,-72.4938921,76.97162561
9626,-17.8610103,-13.60338158,9.718970475,-60.27233049,-26.15009801,-22.06289737
9627,-12.19512233,60.33766234,34.47630083,20.46364414,-57.27773809,-58.75300517
9628,-60.66845259,60.87248547,21.99728035,23.51744381,-65.88278137,79.50500619
9629,61.17751779,-32.79619403,-39.64863184,-46.64714423,-30.54309646,-0.3892925049
9630,-8.543318053,-27.20005722,32.59633873,-64.9118867,-25.90237608,-24.08237431
9631,10.1594906,49.81940204,-58.30657679,-0.3417173022,16.22273917,-77.06522389
9632,22.83949287,-51.77598364,-73.34145118,77.15982242,70.09723287,51.9608594
9633,-5.320259629,54.42940933,-40.06997733,-13.64604226,18.99982936,-59.83322945
9634,-17.17991619,70.18640887,29.17324443,8.707949666,-50.08937406,-51.6016863
9635,46.90765647,-46.37187922,-49.29460215,-48.52815412,-29.0942435,13.23952669
9636,21.39060678,-38.75301658,-54.85781706,71.93545282,76.09366955,47.28272868
9637,-65.28322353,52.133492,22.43177721,30.61887439,-70.39367871,84.35889223
9638,-64.96326639,57.32243763,28.64443292,34.34698358,-74.77773884,78.21602387
9639,-14.60899605,-40.05802412,14.77215189,-61.77851531,-37.59651761,-20.6686805
9640,52.01709545,-27.65320334,-49.28452964,-43.12114452,-26.75841925,-0.2074701363
9641,-64.49373116,51.95884924,23.6111367,29.50385934,-71.5464607,75.84847501
9642,60.31749139,-53.95255715,-39.28831484,-45.6851509,-37.16592586,10.76178099
9643,18.80420871,-49.09065622,-77.16154407,72.48869843,85.90273655,51.5455787
9644,-26.00667975,72.37519665,50.16474147,7.720676167,-52.80359318,-43.09129998
9645,-20.67239622,76.76224005,31.45005917,20.7677867,-52.98448139,-54.21702067
9646,-20.47982943,-81.30703966,33.00215159,-8.002426927,-68.4011697,1.072013163
9647,-15.34758633,33.1833196,-52.2142182,5.350077663,22.33742077,-78.33117571
9648,-5.501338632,46.96035261,-45.95292265,6.191699397,10.19841157,-54.60361958
9649,50.7912885,-48.55871692,-49.68359992,-53.25470562,-18.74914551,4.754756848
9650,10.7928742,-53.40601876,-65.65725785,70.60518232,66.99837706,47.24015892
9651,43.26375495,-48.82061947,-50.87382373,-50.43901926,-30.77290643,6.790962555
9652,-26.96596713,75.25326247,42.12346839,4.37329806,-41.84425652,-48.95834532
9653,18.39089095,-49.88466886,-84.3323648,64.48697846,86.05677147,49.62147738
9654,-7.244818581,-34.35713614,17.17835753,-68.11948426,-38.11005534,-16.62230321
9655,-7.053820179,67.36936281,33.27308129,2.103549904,-48.14261725,-57.94573343
9656,-17.51189519,-37.75336508,3.516774272,-60.61420906,-42.35280642,-8.93744447
9657,-21.70655968,-63.30070096,31.27317976,-6.144834358,-67.30488483,17.3091301
9658,-8.231664961,41.92940653,-39.23795594,2.126213367,17.40898463,-77.91903221
9659,-63.52668425,53.66265753,13.46439823,44.13830324,-69.64126553,74.62640804
9660,-11.3290939,-38.21701578,17.5129108,-74.89747824,-24.5377302,-23.98961968
9661,23.51421242,-47.89983293,-63.35135568,70.278649,77.12305395,49.2945632
9662,-58.88683768,55.67722567,5.583873147,32.35788436,-63.39746801,68.82037578
9663,-15.20814467,75.50385821,40.22758637,14.29622237,-53.21031627,-47.5333608
9664,18.55233175,-51.06359278,-56.21725405,77.76374956,66.16455818,43.25676287
9665,-31.60027402,-59.16487574,23.19872003,-11.71796727,-56.23610358,11.47216282
9666,-35.29232281,-51.79241073,22.73788539,0.7891822414,-49.4476713,4.089356146
9667,16.92982277,-49.61158877,-75.68593493,64.56260932,82.91041508,51.80614314
9668,3.989985882,-58.68860832,-67.0688317,62.17537844,66.73037363,58.34540894
9669,-24.27826971,42.5389338,-44.27599516,-6.898465475,16.29785043,-74.49371571
9670,44.63150599,-32.76698678,-47.68679229,-49.60216706,-37.28259812,4.969315277
9671,21.55460389,-53.28950798,-71.92845806,69.51877514,68.54912322,36.61172457
9672,-8.360776633,-38.7896852,34.18035109,-49.82447439,-38.37706348,-10.14901852
9673,-65.28434156,52.76532265,11.51385719,36.96939788,-62.14188278,71.75252545
9674,-72.70930702,56.64583098,24.09097927,39.86959627,-77.90240715,74.26551912
9675,-14.60033186,46.1834304,-32.33783724,13.4723906,20.79751081,-70.17749037
9676,52.05724817,-38.90148506,-31.89203457,-40.45711319,-28.57164202,5.804819902
9677,-25.29018753,-64.087523,31.80820873,-13.99906374,-67.10786113,-6.792075539
9678,-18.37617477,-32.73249938,16.77035553,-58.16120658,-14.06407866,-8.825537132
9679,-68.39391365,63.76915631,2.31451377,42.70290387,-67.56324321,72.00605116
9680,-19.73854547,75.43520016,33.92776586,24.93427294,-65.90631227,-48.3791667
9681,-16.81653611,68.71330489,36.76689973,6.641251978,-50.83210748,-66.92129932
9682,1.172020029,39.87550843,-39.72937221,5.301329518,9.214957069,-74.17316099
9683,-24.62292186,-49.04851663,34.70609224,-4.025518307,-57.89367978,-12.05197779
9684,-0.3888188268,52.87983271,-50.48048637,-1.189309906,10.13550141,-74.63627039
9685,17.12810278,-43.07253068,-76.09821984,69.29439737,71.50872164,58.29299061
9686,-73.27125629,56.93691111,15.71736782,39.27480505,-65.89403243,67.68792665
9687,-56.39135627,55.05429556,14.94451739,39.75151191,-69.61152653,70.53156272
9688,-60.18891446,55.38762959,27.81579445,38.32002763,-72.04378929,73.26596557
9689,-12.32236464,67.925693,31.94747364,15.38425812,-54.83585776,-63.42961439
9690,-45.91775604,-52.20434147,38.46496881,-11.7843089,-57.10061369,6.568683278
9691,57.27415657,-34.13702355,-50.5882931,-52.22384811,-40.81082503,8.254032214
9692,-19.51670965,70.0295275,29.88546305,10.10445562,-58.2029432,-64.31750424
9693,-32.98509301,-64.90971571,27.30247393,-12.74310245,-57.27001595,-6.64986654
9694,-35.62011488,-61.5372247,27.3355512,-5.113799689,-56.04911709,6.448742029
9695,-63.6742253,62.09721942,24.00563163,25.5829469,-64.79356851,88.36929586
9696,16.87658009,-58.26634908,-61.57714361,74.44443102,77.7628335,53.03015669
9697,48.92429582,-42.15240559,-47.19590286,-45.68062472,-35.48218628,6.318747399
9698,-7.465669061,44.388893,-52.51448521,6.340224054,12.02327319,-56.22172256
9699,58.35947668,-35.93487245,-50.5885436,-62.47215272,-37.55819909,3.165103682
9700,-19.63880648,-57.89101104,33.2867161,-3.613821269,-45.57933065,-5.353484466
9701,-29.31148771,-64.81843252,30.68577543,-8.664362275,-54.04882555,-6.487975645
9702,-18.0230451,73.83330556,29.39626352,9.48289249,-48.42589532,-64.92824454
9703,42.37325039,-30.73538242,-42.1734646,-54.27111775,-23.89668209,9.725378585
9704,-65.48448377,48.55404367,26.06503018,35.08451354,-76.05347113,75.33185974
9705,-5.417647003,40.41035188,-53.81241932,6.745880655,19.04833483,-61.06576957
9706,-7.622013753,54.93987919,-42.36121412,6.07262235,10.6766478,-76.6411374
9707,43.51842969,-51.88379746,-51.75169941,-53.60664098,-34.32340209,3.146586814
9708,-68.56361182,66.31622547,19.79120996,21.81403725,-72.71216122,70.24216155
9709,-28.73870732,-48.41354217,34.84660272,-16.19666986,-57.80302123,-4.66837017
9710,0.8214439181,40.5362362,-37.27528452,1.589905826,6.192949596,-72.12396021
9711,-22.11406992,-60.03966417,23.1352543,-16.03157745,-65.09475131,0.6148829124
9712,58.89354731,-42.42759501,-54.18878759,-53.28399543,-45.281829,6.96131733
9713,24.88585717,-62.3660179,-71.68149393,75.56572116,83.1505069,59.50195549
9714,-2.560892616,42.4454512,-52.21394422,0.4962527592,9.502066764,-75.51512096
9715,-72.20515275,68.73203937,18.51160407,19.19924123,-71.88729291,70.13994914
9716,-15.81458748,48.70508139,-33.26382066,-7.520943097,17.66344952,-63.69327604
9717,54.79765866,-40.47531307,-47.12789903,-37.94163921,-44.8123581,7.538141457
9718,-25.30238804,57.31707592,36.76845948,28.18525902,-49.25622157,-30.46922449
9719,-11.46659662,73.95770544,36.1909925,12.69611117,-48.12203333,-60.69021278
9720,16.87057223,-63.86868019,-72.20374279,57.81257399,67.80820461,47.33854736
9721,-27.89072204,-61.85888356,22.02490223,-5.964968993,-62.24512674,-9.641073655
9722,16.25837134,-40.98103829,-71.88583603,70.47030599,72.4113385,52.86628613
9723,-26.13995742,-37.29261153,20.04547141,-61.73022109,-16.13370819,-15.99610037
9724,-73.01604677,57.37257212,12.77029933,30.76675725,-67.3208359,72.04496416
9725,-24.62206926,-61.81652888,25.43886252,0.8653897791,-51.0393469,8.495569278
9726,-18.83663315,70.8724381,31.24636948,6.662428861,-67.32410267,-44.10656895
9727,-75.19780087,65.11080429,14.04232263,27.42556778,-70.05442978,72.60724104
9728,-17.11970956,66.89729449,40.8354776,8.676394585,-52.67191256,-48.16883849
9729,-68.02522266,65.27575601,8.286560193,34.54453802,-69.93967643,72.21793737
9730,-19.85628927,-31.65402332,27.25337156,-52.50536829,-27.42085413,-17.02115036
9731,39.93875319,-44.09755327,-40.10850765,-40.98338284,-21.90409072,5.932010775
9732,55.16974788,-42.63384055,-43.64222875,-37.51301889,-28.54962101,3.575305222
9733,-6.290475825,-34.73253314,15.4232099,-63.26993677,-28.61850719,-26.82649639
9734,-71.42041352,49.3636644,21.18168874,31.9297004,-68.71776328,66.19001566
9735,-14.0077309,61.62469908,46.64134307,14.85197271,-61.69788386,-60.97074636
9736,-9.441323665,74.90742241,33.44077057,29.09106933,-63.84437632,-62.80175428
9737,46.67027094,-47.81716437,-49.74897932,-62.92499566,-24.45494934,6.573945753
9738,-12.93257196,-30.60426742,11.79267089,-62.00414177,-28.02784311,-16.27191437
9739,-35.3518233,-72.35244261,19.17003196,-15.26743025,-63.54516422,-2.922788786
9740,-32.36308501,-58.74801572,24.23312025,-10.81181855,-76.78175714,13.1325346
9741,-7.284419934,42.86068206,-40.96797622,14.9538338,9.387407854,-70.02673837
9742,-36.62579,-57.71418083,32.2639795,-3.885398209,-59.85627868,4.830746197
9743,-66.84196957,51.55080019,15.42515317,44.33685404,-71.49849636,81.04776716
9744,-11.61999726,46.23551791,-50.85408702,2.160452811,18.53145873,-61.82361888
9745,-24.86122452,-56.30804593,30.1487931,-14.84900963,-61.04341888,-2.494386795
9746,-35.78788382,71.0799419,41.06233812,5.735663137,-61.53453246,-64.86494269
9747,-13.85508163,-30.95221835,24.31637004,-41.86660825,-24.83671149,-23.24881788
9748,-16.79923944,73.19925225,28.72266143,9.207738245,-61.41528597,-59.17863901
9749,-7.070160653,-28.90297079,4.600710898,-63.13124078,-31.4486386,-16.78339218
9750,-26.16170373,68.69573578,39.75085243,18.62520868,-53.03075592,-52.57746701
9751,-18.63783649,-53.86067112,22.19779576,-59.50169287,-30.01681286,-21.68238299
9752,23.80493224,-51.91183109,-78.08966173,68.07263232,78.94282431,32.94637915
9753,-19.430601,-32.84897129,13.76552785,-63.03322397,-27.38150127,-18.64166429
9754,15.36012825,-53.54077465,-67.22400084,66.90512735,77.74108307,44.4013684
9755,-23.64704621,75.32696532,29.52532906,2.903031562,-66.74279131,-63.26950481
9756,-19.35974375,77.65959202,26.11324682,18.83272154,-39.89140449,-50.03890461
9757,-9.369633861,-33.00530123,12.13574753,-46.81180493,-28.01932798,-28.91845375
9758,-5.937562546,69.47543342,30.45776456,20.86712191,-54.75127334,-48.78200409
9759,17.62638434,-34.91040839,-65.07792479,78.63317981,61.91252957,35.33087058
9760,-29.52671416,-58.23328711,35.72319937,-8.308685775,-71.64876126,0.3079618922
9761,-11.08101024,-36.93121633,26.59658392,-58.04151407,-27.9554251,-24.20826014
9762,-79.40441863,65.17526133,19.65871485,34.84758506,-67.42084285,64.07035702
9763,53.48898933,-32.37993311,-40.2361165,-48.29246749,-34.87321567,11.71099145
9764,-32.00991745,62.18227025,52.81585796,19.45997584,-39.55211359,-47.17315479
9765,-58.83602699,53.33886974,18.17700465,36.13308994,-72.16796708,77.71106019
9766,43.34097662,-49.50312868,-59.26482282,-46.81949484,-29.79802287,4.47404776
9767,65.53524596,-46.38489646,-46.60340408,-59.91351575,-44.965505,-0.9240213561
9768,53.00245712,-36.83000876,-52.9977352,-57.29709119,-36.82848453,8.717185011
9769,18.45569347,-64.21522029,-73.22005769,63.41173013,64.08754626,48.68696372
9770,-14.23813331,-30.74961517,21.14741517,-48.61560427,-20.90931876,-25.22604266
9771,40.46039309,-45.34808283,-54.58527038,-58.05762878,-27.38048234,15.36979473
9772,-79.18570146,57.86818597,23.00537345,27.82558617,-74.59618421,59.3217155
9773,-74.52328145,61.84068837,15.67822039,33.69149301,-61.72207793,62.22256387
9774,-40.15394698,-62.0524526,17.56873996,-10.41564587,-57.39261846,-5.348470121
9775,-14.59791879,82.87762481,40.31147273,35.92239245,-62.61871061,-62.0851328
9776,2.038198444,45.54675323,-37.96833634,-4.089695262,10.76919093,-78.48369568
9777,-21.13637862,-55.42598058,30.15552769,-8.938090734,-42.31652253,2.562529037
9778,-33.2948847,-74.98359099,38.61811479,0.173126728,-56.45161564,-8.344429391
9779,-2.862331112,41.69098397,-50.99732486,8.81476979,19.14770414,-73.02511615
9780,-30.64411981,-58.59645637,14.11564255,-11.26990125,-67.49508023,-0.7340799736
9781,-27.08990475,57.02752611,32.07798527,13.59484742,-49.68694969,-55.06704058
9782,-30.10843207,-59.19890481,24.89080946,-1.712430059,-57.74814358,14.95470699
9783,-17.13947278,-31.48921082,21.06612946,-58.78035163,-22.52643192,-17.62196496
9784,-12.36062803,61.05553408,32.00754787,27.01705848,-50.09145807,-47.46671324
9785,-38.81012885,-60.01919684,32.17412338,-13.52688187,-56.79284714,-9.394950956
9786,-13.09279456,43.88242227,-43.00536857,7.634812635,8.908499207,-70.9649347
9787,-15.63055768,-28.3741768,23.79951263,-62.36151267,-23.3193372,-27.91754062
9788,-70.33674518,44.79853029,19.74093254,39.55046431,-85.72821958,72.11031106
9789,-77.68513907,57.18158585,16.69124068,45.87053065,-67.50346389,68.81343221
9790,-32.05208452,-65.40959183,33.94229301,-13.75053627,-58.53125377,3.361033283
9791,-69.26797259,60.31894472,29.57051198,34.3155441,-67.02135875,82.03278886
9792,-31.32034554,-66.14321924,28.86977647,-7.927832699,-61.01964431,-5.131761617
9793,1.903750001,44.14374134,-57.84985337,1.823948969,13.98877536,-73.81624548
9794,-27.23065279,72.06771318,38.56180242,25.41542089,-52.91165854,-65.28439528
9795,-22.56480914,-66.68000938,15.92284984,-7.230246691,-57.25859016,0.4995305758
9796,-5.191838875,-21.63378376,23.78066606,-51.52409337,-34.78866193,-4.261603979
9797,53.66966759,-42.35244026,-45.57490092,-56.45511065,-27.06837815,-2.362449491
9798,-33.7822955,-48.65713079,35.60280381,-13.89984405,-61.75596093,7.50335665
9799,-62.28649861,49.36968413,1.648186961,41.59131726,-74.86229526,69.62610877
9800,-68.73068358,52.70823098,9.353513516,30.26276357,-73.35100369,71.20373656
9801,-75.8355368,57.52906262,20.6245955,34.2410627,-73.57339018,76.57645936
9802,-7.644472582,43.36650596,-41.64886298,1.618750607,22.34145004,-65.25088285
9803,-14.84579311,53.66625896,-39.7591125,1.53056646,13.75221519,-79.56750753
9804,38.58862135,-40.54517354,-54.38318309,-49.59688083,-29.81601855,-3.392562693
9805,56.77775628,-47.12410216,-52.87638245,-59.55662155,-20.35539423,4.146087197
9806,6.520821713,-43.16768236,-76.41378955,57.59791831,84.1106656,47.62975905
9807,-32.406152,-69.75045084,26.57589103,-3.372177975,-45.23348855,15.02060715
9808,52.86727969,-48.32131906,-48.34981945,-52.7367967,-28.81054498,1.152072722
9809,-17.39922379,68.1295401,27.02135524,19.65207435,-49.72171613,-55.49512898
9810,5.654760188,-44.87371494,-64.04306227,69.00847006,66.73636586,41.6718603
9811,16.9408339,-62.57536544,-74.12151654,68.01788645,65.51007023,52.77945701
9812,17.08697492,-47.32945885,-70.44143491,59.59662783,72.70898235,46.72810428
9813,17.24207933,-48.68934526,-69.71735915,72.98095558,70.31752641,59.42542106
9814,-12.67665921,60.92762573,40.46493062,7.625641132,-47.20830653,-52.85630679
9815,-31.12104724,-56.97247883,44.7935111,-20.84975888,-59.76314929,-10.20136556
9816,-81.67039205,61.28963989,11.63690523,29.20561967,-67.6076701,77.4926611
9817,-9.104240234,41.07089455,-43.96729166,-4.283462297,17.82409646,-77.42204756
9818,-13.20936104,-46.53972532,19.95953793,-44.49775672,-29.4471489,-24.02517968
9819,12.28283815,-54.89238997,-68.74346092,75.35671945,88.78498488,46.15780682
9820,-12.17103791,76.49334227,33.24681066,30.66080713,-45.22675221,-48.02834097
9821,-20.69829453,58.68472627,35.83895341,13.44041604,-49.39244967,-52.40811433
9822,44.24379175,-44.7830726,-43.29000353,-36.55515214,-41.10375867,8.012234783
9823,24.22051148,-57.24823455,-82.44650267,76.31436744,67.41648103,38.93311765
9824,-78.20826755,48.29759103,-0.7731406933,43.68213489,-64.83320454,79.6090412
9825,58.62107983,-43.20084259,-54.08858874,-56.10032035,-25.20468161,2.188733067
9826,1.483071682,40.9451948,-40.61482185,-6.83764669,22.17785878,-69.54542577
9827,46.66226872,-43.79820619,-44.11763834,-46.07096349,-16.72525614,7.355950043
9828,17.43703963,-51.73339189,-76.35775532,68.74272092,80.87272458,47.73050343
9829,-33.02980768,-64.40462522,31.73764435,-18.44145143,-50.75075498,-0.1137541321
9830,-29.97756266,-73.15926654,14.96746849,-11.65488985,-49.49357041,-10.77796168
9831,38.77150875,-64.21029342,-56.15006954,-51.40748002,-36.62068084,8.155743331
9832,-35.57104039,-56.05548091,23.47711254,1.029052037,-51.09928357,11.01763565
9833,-4.873862529,41.94833921,-40.82916109,-0.3531365568,0.1695066186,-71.95193338
9834,11.13301833,-74.83142076,-55.39414689,65.64535078,78.07285606,39.53889891
9835,-5.687993218,-37.428677,18.48350677,-43.06599272,-32.23521008,-17.2597678
9836,3.083454354,-47.41944322,-66.68253708,65.17864805,80.54449156,64.430511
9837,-26.81590865,-51.18354325,24.10001674,-3.344342949,-49.0118385,10.71115214
9838,-64.55697918,53.39741038,17.30159956,21.85560105,-57.90840545,75.26938971
9839,13.97418321,-57.34602429,-61.48385836,55.36687161,73.45375191,46.52831585
9840,-9.108877013,-33.87628679,28.95721544,-56.57516359,-29.25833494,-33.90926244
9841,17.47646031,-52.05734841,-61.81756486,66.78860719,67.68827908,44.79103274
9842,-23.59855727,60.29816809,36.52245857,11.11490474,-41.91509791,-54.70485807
9843,-32.82329524,-74.8090597,24.11340822,-10.20251089,-62.75375841,-3.880358307
